transaction_id,account_id,transaction_date,transaction_type,transaction_amount,currency,transaction_status,channel
T0000292,A000234,2025-03-08 17:23:46.530779,Deposit,167387.34,INR,FAILED,ATM
T0000293,A001182,2026-01-13 08:49:32.530779,Fee,137026.55,INR,PENDING,ATM
T0000294,A001079,2026-06-28 11:19:04.530779,Withdrawal,166971.19,INR,PENDING,ATM
T0000295,A000464,2026-05-21 08:21:36.530779,Deposit,108524.95,INR,FAILED,ATM
T0000296,A001022,2026-02-23 10:22:21.530779,Interest,247829.09,INR,SUCCESS,ATM
T0000297,A000304,2025-06-10 03:18:23.530779,Fee,55983.94,INR,SUCCESS,Mobile
T0000298,A000202,2026-01-08 05:00:32.530779,Interest,135598.1,INR,FAILED,Branch
T0000299,A001161,2025-11-03 14:41:42.530779,Transfer,74841.22,INR,SUCCESS,Mobile
T0000300,A001358,2026-06-20 16:56:53.530779,Deposit,193764.01,INR,SUCCESS,Branch
T0000301,A99990,2025-11-09 15:09:50.530779,Payment,118346.22,INR,SUCCESS,ATM
T0000302,A99991,2025-10-04 03:44:01.530779,Withdrawal,121681.34,INR,FAILED,Branch
T0000303,A99992,2026-05-15 07:13:18.530779,Payment,212377.57,INR,FAILED,Mobile
T0000304,A99993,2026-06-07 05:25:58.530779,Withdrawal,149535.74,INR,PENDING,Branch
T0000305,A99994,2024-12-13 03:05:38.530779,Deposit,199068.96,INR,SUCCESS,Mobile
T0000306,A001009,2026-03-27 15:01:54.530779,Deposit,233600.13,INR,PENDING,Mobile
T0000307,A000966,2024-11-10 23:30:18.530779,Withdrawal,8267.89,INR,FAILED,ATM
T0000308,A001365,2026-08-16 12:26:10.530779,Fee,21971.3,INR,SUCCESS,ATM
T0000309,A000080,2025-08-24 03:04:08.530779,Fee,20678.21,INR,SUCCESS,Online
T0000310,A000801,2025-04-04 05:36:58.530779,Payment,26973.86,INR,PENDING,ATM
T0000311,A000147,2026-06-12 18:35:00.530779,Fee,71182.77,INR,SUCCESS,Branch
T0000312,A000323,2026-06-02 08:53:41.530779,Interest,194041.18,INR,PENDING,Online
T0000313,A000459,2026-02-10 21:30:38.530779,Interest,70995.89,INR,FAILED,ATM
T0000314,A001424,2026-08-01 05:21:24.530779,Payment,202586.67,INR,FAILED,ATM
T0000315,A001446,2025-07-17 23:13:19.530779,Payment,104550.6,INR,SUCCESS,ATM
T0000316,A000432,2026-08-03 11:19:14.530779,Withdrawal,115375.56,INR,PENDING,Mobile
T0000317,A000121,2024-10-27 02:19:19.530779,Fee,218797.89,INR,SUCCESS,Online
T0000318,A000306,2025-12-23 04:01:14.530779,Interest,18453.19,INR,FAILED,ATM
T0000319,A001472,2026-05-06 08:08:24.530779,Payment,108890.18,INR,SUCCESS,ATM
T0000320,A000970,2026-09-16 07:04:00.530779,Interest,8555.65,INR,SUCCESS,Branch
T0000321,A000136,2025-04-04 11:59:36.530779,Deposit,7941.74,INR,FAILED,Branch
T0000322,A000950,2025-03-30 17:32:48.530779,Interest,241641.48,INR,PENDING,ATM
T0000323,A000670,2025-12-24 04:16:04.530779,Interest,241677.61,INR,FAILED,ATM
T0000324,A000016,2026-04-23 06:07:37.530779,Withdrawal,238576.96,INR,FAILED,Online
T0000325,A000304,2026-01-31 11:36:35.530779,Deposit,221066.36,INR,SUCCESS,Branch
T0000326,A001477,2025-07-01 06:47:35.530779,Withdrawal,104525.76,INR,SUCCESS,ATM
T0000327,A001260,2026-09-18 11:54:57.530779,Transfer,84361.24,INR,SUCCESS,Branch
T0000328,A000433,2026-02-15 06:46:23.530779,Withdrawal,83196.23,INR,PENDING,ATM
T0000329,A001083,2026-03-17 13:39:13.530779,Fee,153154.7,INR,PENDING,Mobile
T0000330,A000932,2025-12-09 00:51:52.530779,Interest,147784.69,INR,FAILED,Branch
T0000331,A000682,2024-11-04 09:47:13.530779,Deposit,101893.34,INR,PENDING,Online
T0000332,A000950,2026-01-18 14:37:14.530779,Fee,143017.22,INR,FAILED,Mobile
T0000333,A000615,2025-12-24 09:03:59.530779,Interest,213055.96,INR,SUCCESS,ATM
T0000334,A000009,2025-10-29 09:05:27.530779,Fee,57382.29,INR,SUCCESS,Branch
T0000335,A000005,2025-05-22 13:52:57.530779,Payment,12036.16,INR,SUCCESS,ATM
T0000336,A000854,2026-03-22 19:19:41.530779,Deposit,125487.78,INR,PENDING,ATM
T0000337,A001018,2026-05-27 01:17:35.530779,Fee,53432.3,INR,PENDING,ATM
T0000338,A000797,2025-01-16 07:58:45.530779,Fee,181457.73,INR,SUCCESS,Mobile
T0000339,A000164,2024-10-04 15:04:00.530779,Transfer,161746.06,INR,FAILED,Online
T0000340,A001498,2024-12-30 04:09:28.530779,Transfer,42338.76,INR,FAILED,ATM
T0000341,A000874,2025-11-19 05:19:20.530779,Withdrawal,182317.53,INR,FAILED,Online
T0000342,A001111,2025-07-12 10:41:50.530779,Interest,137215.3,INR,SUCCESS,Online
T0000343,A000007,2025-02-26 03:51:02.530779,Withdrawal,16588.97,INR,FAILED,Mobile
T0000344,A000692,2025-01-14 15:51:36.530779,Deposit,125165.72,INR,PENDING,Branch
T0000345,A000986,2026-02-25 03:52:28.530779,Interest,153630.06,INR,SUCCESS,ATM
T0000346,A000362,2024-12-23 12:17:24.530779,Payment,201669.81,INR,PENDING,ATM
T0000347,A000177,2024-10-08 22:00:54.530779,Deposit,40656.8,INR,FAILED,Mobile
T0000348,A000398,2026-03-08 18:54:03.530779,Payment,247779.27,INR,PENDING,ATM
T0000349,A000798,2024-10-20 11:48:53.530779,Payment,25981.99,INR,PENDING,Branch
T0000350,A000390,2025-04-25 05:31:42.530779,Fee,159408.56,INR,PENDING,Online
T0000351,A001013,2025-05-10 23:21:02.530779,Fee,192732.67,INR,FAILED,ATM
T0000352,A000408,2026-07-09 12:51:33.530779,Deposit,9191.23,INR,SUCCESS,Online
T0000353,A000036,2026-04-27 12:22:10.530779,Interest,233486.62,INR,PENDING,ATM
T0000354,A000646,2025-11-18 23:41:59.530779,Payment,21397.79,INR,SUCCESS,Online
T0000355,A000970,2026-05-20 04:22:20.530779,Payment,138440.91,INR,PENDING,ATM
T0000356,A000067,2025-01-20 22:10:57.530779,Interest,79335.02,INR,FAILED,Branch
T0000357,A000219,2025-07-17 00:50:48.530779,Deposit,234768.25,INR,PENDING,Mobile
T0000358,A000778,2026-09-02 08:49:58.530779,Withdrawal,70238.95,INR,FAILED,Online
T0000359,A000154,2026-03-17 12:40:27.530779,Payment,77165.44,INR,FAILED,Branch
T0000360,A000584,2024-10-13 00:22:52.530779,Transfer,46275.56,INR,SUCCESS,Mobile
T0000361,A001228,2026-03-11 21:22:49.530779,Deposit,90696.79,INR,SUCCESS,ATM
T0000362,A000254,2025-08-27 11:01:06.530779,Withdrawal,144145.2,INR,PENDING,Online
T0000363,A000567,2025-05-15 01:12:57.530779,Transfer,210382.65,INR,PENDING,Online
T0000364,A001183,2026-09-19 19:24:55.530779,Interest,136561.55,INR,PENDING,ATM
T0000365,A000084,2024-12-31 14:07:32.530779,Transfer,229717.69,INR,FAILED,Online
T0000366,A000552,2026-07-25 11:33:46.530779,Interest,13108.16,INR,SUCCESS,Online
T0000367,A000219,2026-05-14 23:34:30.530779,Payment,10726.96,INR,FAILED,Branch
T0000368,A000542,2026-03-28 03:19:15.530779,Withdrawal,147754.38,INR,PENDING,Mobile
T0000369,A000345,2024-12-12 11:35:31.530779,Withdrawal,162156.59,INR,PENDING,Online
T0000370,A000964,2026-06-27 00:02:32.530779,Withdrawal,182214.29,INR,SUCCESS,Mobile
T0000371,A000489,2026-08-19 17:59:10.530779,Payment,1421.09,INR,PENDING,ATM
T0000372,A001009,2026-05-03 06:15:27.530779,Fee,59554.13,INR,FAILED,Mobile
T0000373,A000395,2026-06-09 13:34:18.530779,Fee,73247.31,INR,SUCCESS,Branch
T0000374,A001185,2026-05-17 14:24:46.530779,Transfer,67413.12,INR,PENDING,Online
T0000375,A000523,2026-09-13 14:43:44.530779,Interest,151353.45,INR,SUCCESS,Online
T0000376,A000392,2025-11-09 20:56:14.530779,Interest,63308.76,INR,SUCCESS,Mobile
T0000377,A000246,2026-07-08 20:33:13.530779,Interest,62270.16,INR,PENDING,Online
T0000378,A000096,2025-05-14 08:31:52.530779,Interest,18142.59,INR,FAILED,Mobile
T0000379,A000231,2025-05-01 09:29:52.530779,Fee,804.13,INR,SUCCESS,Online
T0000380,A000847,2026-09-01 23:55:48.530779,Deposit,85405.11,INR,FAILED,Mobile
T0000381,A000253,2025-02-17 23:01:14.530779,Transfer,81345.39,INR,FAILED,Branch
T0000382,A001394,2026-07-27 18:19:13.530779,Transfer,110908.6,INR,SUCCESS,Mobile
T0000383,A000724,2025-04-19 13:35:59.530779,Withdrawal,217500.77,INR,PENDING,Mobile
T0000384,A000561,2026-02-03 17:13:47.530779,Payment,12328.46,INR,SUCCESS,Branch
T0000385,A000126,2026-01-07 05:12:13.530779,Deposit,187106.25,INR,PENDING,ATM
T0000386,A000227,2025-04-16 14:28:50.530779,Transfer,35260.4,INR,FAILED,Mobile
T0000387,A000970,2025-11-29 23:55:49.530779,Fee,16417.23,INR,FAILED,ATM
T0000388,A000460,2025-07-27 22:53:08.530779,Payment,50310.91,INR,FAILED,Branch
T0000389,A000329,2025-10-24 09:14:47.530779,Payment,55219.36,INR,SUCCESS,Online
T0000390,A000996,2025-05-18 22:55:15.530779,Payment,54796.34,INR,PENDING,Mobile
T0000391,A001478,2025-01-10 09:10:29.530779,Transfer,130554.86,INR,PENDING,Online
T0000392,A001058,2025-06-25 23:23:48.530779,Transfer,186626.09,INR,SUCCESS,Online
T0000393,A000495,2026-04-23 03:19:45.530779,Transfer,63099.48,INR,SUCCESS,Mobile
T0000394,A001083,2026-06-24 17:31:32.530779,Deposit,37359.17,INR,SUCCESS,ATM
T0000395,A000860,2026-08-27 19:35:42.530779,Fee,85389.93,INR,FAILED,Mobile
T0000396,A000628,2025-03-30 03:22:41.530779,Interest,191064.14,INR,FAILED,ATM
T0000397,A001288,2026-05-13 06:41:29.530779,Payment,167492.09,INR,PENDING,ATM
T0000398,A000967,2024-12-27 13:15:42.530779,Fee,49147.56,INR,SUCCESS,ATM
T0000399,A000731,2024-11-05 11:40:04.530779,Payment,189755.74,INR,PENDING,ATM
T0000400,A000883,2026-02-06 07:42:54.530779,Fee,4206.2,INR,SUCCESS,Online
T0000401,A000474,2026-04-21 04:25:01.530779,Payment,216651.23,INR,UNKNOWN,Branch
T0000402,A000149,2025-11-16 18:54:25.530779,Deposit,170272.09,INR,UNKNOWN,Branch
T0000403,A000440,2025-02-05 07:27:56.530779,Withdrawal,92782.16,INR,UNKNOWN,ATM
T0000404,A000838,2024-10-01 20:49:09.530779,Deposit,247829.76,INR,UNKNOWN,Branch
T0000405,A000698,2025-04-22 02:49:57.530779,Withdrawal,152982.33,INR,UNKNOWN,ATM
T0000406,A001289,2026-05-25 18:58:36.530779,Withdrawal,11138.22,INR,PENDING,ATM
T0000407,A001347,2026-03-28 05:30:38.530779,Interest,182193.28,INR,FAILED,Mobile
T0000408,A000205,2025-11-15 11:28:16.530779,Deposit,125974.74,INR,SUCCESS,ATM
T0000409,A001427,2024-09-20 14:58:46.530779,Transfer,233670.24,INR,FAILED,Mobile
T0000410,A001285,2024-10-17 02:58:45.530779,Fee,5438.21,INR,FAILED,Mobile
T0000411,A000480,2025-03-15 05:08:37.530779,Interest,11396.52,INR,SUCCESS,Mobile
T0000412,A000272,2025-04-22 06:37:30.530779,Transfer,115267.69,INR,PENDING,Branch
T0000413,A000276,2025-05-09 21:57:12.530779,Deposit,29557.27,INR,PENDING,Mobile
T0000414,A000614,2025-09-30 22:15:44.530779,Interest,108012.45,INR,PENDING,Online
T0000415,A000775,2025-03-01 16:40:37.530779,Deposit,42926.65,INR,SUCCESS,Mobile
T0000416,A000223,2026-08-21 14:44:01.530779,Deposit,191127.95,INR,SUCCESS,Online
T0000417,A000223,2025-02-24 14:32:26.530779,Payment,57391.36,INR,SUCCESS,ATM
T0000418,A001387,2026-03-06 19:38:09.530779,Fee,237496.72,INR,PENDING,ATM
T0000419,A001218,2025-12-27 05:09:35.530779,Fee,165163.1,INR,SUCCESS,Branch
T0000420,A001252,2025-11-29 05:41:47.530779,Payment,69865.93,INR,FAILED,Mobile
T0000421,A000832,2024-10-10 06:34:30.530779,Transfer,93943.98,INR,PENDING,Branch
T0000422,A000237,2024-12-22 20:35:50.530779,Interest,31782.06,INR,SUCCESS,Mobile
T0000423,A000232,2026-09-07 18:51:17.530779,Fee,119882.49,INR,PENDING,Mobile
T0000424,A000369,2024-11-13 18:17:14.530779,Fee,218962.19,INR,SUCCESS,Mobile
T0000425,A001243,2024-11-10 17:56:24.530779,Fee,221116.81,INR,SUCCESS,Online
T0000426,A001101,2025-09-02 18:32:47.530779,Deposit,64988.59,INR,FAILED,Mobile
T0000427,A000876,2025-03-21 01:01:54.530779,Payment,212576.23,INR,SUCCESS,Mobile
T0000428,A000184,2025-05-03 22:35:39.530779,Fee,37040.77,INR,FAILED,Online
T0000429,A001120,2025-11-26 22:30:25.530779,Deposit,184461.5,INR,FAILED,Branch
T0000430,A000692,2025-03-07 09:29:21.530779,Deposit,8373.22,INR,SUCCESS,Online
T0000431,A001481,2026-08-01 00:18:37.530779,Deposit,21000.09,INR,SUCCESS,Online
T0000432,A000985,2024-12-13 06:21:43.530779,Deposit,109800.87,INR,PENDING,ATM
T0000433,A001239,2024-11-17 22:23:51.530779,Deposit,179834.43,INR,FAILED,ATM
T0000434,A001033,2025-10-13 03:37:18.530779,Interest,72536.46,INR,FAILED,ATM
T0000435,A001118,2025-03-02 02:31:31.530779,Withdrawal,150127.04,INR,PENDING,Branch
T0000436,A001070,2025-07-11 17:18:39.530779,Deposit,37729.25,INR,FAILED,Online
T0000437,A000961,2025-08-07 13:14:39.530779,Deposit,126835.21,INR,FAILED,Online
T0000438,A000101,2024-11-04 21:14:44.530779,Deposit,165543.07,INR,SUCCESS,Branch
T0000439,A000700,2025-09-08 22:36:34.530779,Deposit,90430.54,INR,PENDING,ATM
T0000440,A000830,2026-03-16 04:53:20.530779,Payment,140794.08,INR,SUCCESS,Branch
T0000441,A001048,2025-02-19 09:14:17.530779,Withdrawal,247667.82,INR,FAILED,Online
T0000442,A000349,2025-09-29 10:43:13.530779,Fee,93893.85,INR,SUCCESS,Online
T0000443,A000109,2026-06-22 16:31:58.530779,Payment,52058.34,INR,FAILED,Branch
T0000444,A000035,2026-06-14 12:21:25.530779,Fee,194675.59,INR,PENDING,Mobile
T0000445,A000125,2025-01-26 01:46:41.530779,Transfer,200518.23,INR,SUCCESS,Branch
T0000446,A000255,2025-06-05 18:40:26.530779,Fee,228817.21,INR,PENDING,Online
T0000447,A000530,2025-06-14 22:12:20.530779,Interest,44443.52,INR,FAILED,Branch
T0000448,A000398,2025-06-01 18:12:14.530779,Payment,179573.53,INR,SUCCESS,Online
T0000449,A000497,2025-11-03 09:10:46.530779,Withdrawal,168282.65,INR,SUCCESS,Branch
T0000450,A001487,2026-06-15 10:10:31.530779,Withdrawal,130478.7,INR,PENDING,ATM
T0000451,A000325,2025-11-11 10:15:50.530779,Deposit,60754.78,INR,FAILED,Mobile
T0000452,A000883,2025-10-02 18:39:53.530779,Withdrawal,26112.81,INR,FAILED,Online
T0000453,A000800,2026-01-06 00:54:49.530779,Transfer,236368.67,INR,PENDING,Branch
T0000454,A000766,2025-02-27 12:20:33.530779,Transfer,216581.74,INR,SUCCESS,Mobile
T0000455,A001477,2025-11-06 07:46:10.530779,Interest,92325.0,INR,PENDING,Mobile
T0000456,A001494,2025-07-17 06:24:27.530779,Deposit,167199.23,INR,FAILED,Branch
T0000457,A000574,2025-08-01 14:24:00.530779,Transfer,128293.74,INR,PENDING,Online
T0000458,A000755,2025-05-09 03:23:47.530779,Withdrawal,139066.97,INR,PENDING,Mobile
T0000459,A001486,2025-06-29 11:30:02.530779,Withdrawal,116474.11,INR,PENDING,Online
T0000460,A000077,2026-08-10 11:48:20.530779,Transfer,171738.18,INR,SUCCESS,ATM
T0000461,A000443,2025-05-22 06:52:47.530779,Withdrawal,242436.0,INR,FAILED,Mobile
T0000462,A001203,2026-03-12 08:48:44.530779,Transfer,220881.71,INR,SUCCESS,Branch
T0000463,A000210,2025-05-05 04:34:40.530779,Deposit,23734.26,INR,PENDING,Branch
T0000464,A001478,2026-03-12 16:24:43.530779,Deposit,136140.04,INR,PENDING,Mobile
T0000465,A000188,2025-05-24 21:01:52.530779,Interest,169727.86,INR,FAILED,Mobile
T0000466,A001319,2025-02-04 14:10:28.530779,Transfer,249860.95,INR,SUCCESS,Branch
T0000467,A000172,2024-10-25 02:13:36.530779,Fee,190362.26,INR,FAILED,ATM
T0000468,A000946,2025-10-23 02:53:57.530779,Fee,214608.78,INR,PENDING,Online
T0000469,A000428,2024-09-30 06:09:30.530779,Deposit,249316.05,INR,SUCCESS,Online
T0000470,A000230,2025-08-28 14:32:22.530779,Fee,32063.96,INR,PENDING,Online
T0000471,A000684,2025-05-28 13:09:57.530779,Payment,159244.68,INR,FAILED,ATM
T0000472,A000246,2025-07-07 21:07:53.530779,Interest,226993.42,INR,SUCCESS,Mobile
T0000473,A001249,2025-10-26 12:49:27.530779,Transfer,33568.18,INR,SUCCESS,Online
T0000474,A000146,2025-08-04 21:24:32.530779,Deposit,217723.31,INR,PENDING,ATM
T0000475,A000599,2025-01-09 19:03:42.530779,Withdrawal,57914.24,INR,PENDING,Branch
T0000476,A001202,2025-09-06 00:23:22.530779,Withdrawal,189154.64,INR,FAILED,Mobile
T0000477,A000442,2025-03-13 05:10:12.530779,Fee,150530.95,INR,SUCCESS,Online
T0000478,A000564,2025-05-23 15:51:36.530779,Transfer,84489.9,INR,SUCCESS,Online
T0000479,A001425,2025-06-08 00:45:26.530779,Interest,214333.59,INR,FAILED,Mobile
T0000480,A000835,2026-03-06 18:56:53.530779,Interest,10809.07,INR,FAILED,Online
T0000481,A001009,2025-08-31 08:04:54.530779,Payment,107224.51,INR,PENDING,Online
T0000482,A000239,2026-03-05 02:55:25.530779,Interest,32283.73,INR,SUCCESS,Online
T0000483,A001066,2025-04-05 01:26:44.530779,Withdrawal,90394.39,INR,FAILED,Online
T0000484,A000316,2024-10-17 13:29:36.530779,Interest,113961.63,INR,FAILED,Mobile
T0000485,A000448,2024-12-31 05:49:09.530779,Transfer,224383.66,INR,FAILED,Online
T0000486,A001127,2025-12-04 17:57:50.530779,Withdrawal,109116.49,INR,SUCCESS,Branch
T0000487,A000870,2026-06-23 17:05:50.530779,Fee,161073.32,INR,SUCCESS,Mobile
T0000488,A000595,2026-03-11 09:01:59.530779,Interest,240785.95,INR,SUCCESS,Mobile
T0000489,A000011,2025-07-28 19:37:08.530779,Fee,246288.21,INR,SUCCESS,ATM
T0000490,A000977,2025-07-22 08:04:24.530779,Interest,228189.8,INR,PENDING,Mobile
T0000491,A000435,2025-11-11 01:06:30.530779,Withdrawal,161319.38,INR,PENDING,Online
T0000492,A001367,2024-11-13 03:09:36.530779,Transfer,112938.32,INR,PENDING,Online
T0000493,A001040,2026-06-02 01:09:29.530779,Transfer,248298.31,INR,PENDING,Online
T0000494,A001176,2025-07-13 09:50:00.530779,Withdrawal,233746.9,INR,PENDING,Branch
T0000495,A000340,2025-06-08 20:39:06.530779,Payment,189079.06,INR,PENDING,Branch
T0000496,A000770,2026-06-21 20:16:51.530779,Interest,74173.28,INR,PENDING,Branch
T0000497,A000606,2024-12-20 18:26:32.530779,Withdrawal,133862.62,INR,FAILED,Branch
T0000498,A000509,2026-07-04 20:08:13.530779,Withdrawal,82655.42,INR,SUCCESS,ATM
T0000499,A000635,2024-10-11 17:38:58.530779,Fee,154734.03,INR,SUCCESS,Mobile
T0000500,A000379,2025-04-02 03:22:27.530779,Withdrawal,73678.47,INR,SUCCESS,Branch
T0000501,A001147,2026-10-19 23:25:45.581246,Deposit,102013.99,INR,PENDING,Online
T0000502,A000318,2026-10-19 23:25:45.581246,Payment,160095.84,INR,FAILED,Branch
T0000503,A000906,2026-10-19 23:25:45.581246,Withdrawal,187344.21,INR,FAILED,Mobile
T0000504,A000452,2026-10-19 23:25:45.581246,Transfer,167569.63,INR,PENDING,ATM
T0000505,A001066,2026-10-19 23:25:45.581246,Withdrawal,164349.07,INR,PENDING,Online
T0000506,A000706,2025-07-07 23:32:27.530779,Payment,221831.95,INR,SUCCESS,Mobile
T0000507,A001250,2026-09-01 20:02:46.530779,Payment,85400.8,INR,PENDING,Mobile
T0000508,A000735,2025-11-09 20:55:44.530779,Fee,169170.89,INR,FAILED,ATM
T0000509,A000784,2024-12-24 19:28:35.530779,Fee,94636.2,INR,FAILED,Online
T0000510,A001151,2025-04-28 23:58:22.530779,Payment,202204.66,INR,SUCCESS,Mobile
T0000511,A000643,2025-04-02 18:40:17.530779,Fee,84279.44,INR,SUCCESS,ATM
T0000512,A000817,2025-04-04 09:09:07.530779,Fee,37323.11,INR,PENDING,ATM
T0000513,A001283,2026-02-23 09:19:43.530779,Deposit,213673.77,INR,SUCCESS,Branch
T0000514,A000014,2025-05-06 23:27:53.530779,Interest,213066.72,INR,FAILED,Branch
T0000515,A000113,2025-10-23 01:42:30.530779,Deposit,208444.2,INR,FAILED,Mobile
T0000516,A001369,2024-12-05 02:23:09.530779,Withdrawal,203597.01,INR,FAILED,Online
T0000517,A000769,2024-11-08 01:50:24.530779,Fee,14090.96,INR,PENDING,ATM
T0000518,A001290,2024-12-11 10:05:53.530779,Fee,18383.38,INR,PENDING,ATM
T0000519,A000836,2024-11-14 15:55:38.530779,Withdrawal,215738.33,INR,PENDING,Mobile
T0000520,A001315,2026-05-09 15:34:11.530779,Payment,156781.72,INR,SUCCESS,ATM
T0000521,A000574,2025-05-03 22:38:23.530779,Transfer,4302.79,INR,FAILED,Branch
T0000522,A000577,2025-12-17 21:13:55.530779,Payment,40661.84,INR,PENDING,Branch
T0000523,A000844,2025-02-10 14:06:35.530779,Interest,32594.19,INR,SUCCESS,ATM
T0000524,A000189,2024-10-09 19:39:10.530779,Interest,218124.84,INR,PENDING,Branch
T0000525,A000330,2025-10-18 01:09:56.530779,Fee,174850.15,INR,PENDING,Online
T0000526,A000814,2025-06-16 00:15:24.530779,Fee,168690.64,INR,FAILED,Online
T0000527,A000416,2025-04-07 06:39:14.530779,Payment,58105.06,INR,SUCCESS,ATM
T0000528,A000415,2025-09-21 05:39:50.530779,Transfer,228963.26,INR,FAILED,Online
T0000529,A000163,2026-01-11 19:15:38.530779,Payment,2759.28,INR,SUCCESS,Online
T0000530,A000335,2024-12-09 21:22:51.530779,Deposit,95019.4,INR,SUCCESS,Branch
T0000531,A001372,2025-05-21 18:07:03.530779,Transfer,33175.83,INR,FAILED,ATM
T0000532,A000390,2025-10-10 03:50:39.530779,Withdrawal,111927.59,INR,PENDING,ATM
T0000533,A001214,2025-07-31 09:03:46.530779,Deposit,181524.06,INR,SUCCESS,ATM
T0000534,A000811,2024-11-07 04:33:26.530779,Transfer,127616.13,INR,SUCCESS,Branch
T0000535,A000109,2025-06-29 09:47:49.530779,Withdrawal,112989.49,INR,PENDING,ATM
T0000536,A000964,2025-01-02 13:55:58.530779,Fee,27159.83,INR,SUCCESS,Branch
T0000537,A000349,2026-02-13 18:07:16.530779,Withdrawal,18887.12,INR,SUCCESS,Online
T0000538,A001099,2026-02-05 20:52:25.530779,Withdrawal,25674.26,INR,SUCCESS,ATM
T0000539,A000352,2026-03-05 14:42:57.530779,Fee,136576.66,INR,PENDING,Branch
T0000540,A000897,2026-08-24 21:30:39.530779,Withdrawal,189493.83,INR,SUCCESS,Mobile
T0000541,A000363,2025-01-15 18:11:26.530779,Fee,170414.78,INR,FAILED,Branch
T0000542,A000469,2024-10-19 11:45:09.530779,Fee,187592.78,INR,PENDING,Online
T0000543,A001116,2026-02-06 20:51:35.530779,Interest,159198.87,INR,FAILED,Online
T0000544,A001434,2025-12-28 16:50:39.530779,Deposit,100724.57,INR,FAILED,Mobile
T0000545,A000301,2025-11-08 18:17:56.530779,Deposit,91335.07,INR,SUCCESS,Branch
T0000546,A000173,2026-03-27 04:39:30.530779,Interest,210186.1,INR,SUCCESS,Mobile
T0000547,A000672,2026-06-26 12:08:48.530779,Interest,39888.37,INR,FAILED,ATM
T0000548,A001105,2024-10-05 11:37:40.530779,Payment,234270.98,INR,PENDING,ATM
T0000549,A000308,2025-11-08 20:09:41.530779,Interest,18308.26,INR,PENDING,Mobile
T0000550,A000285,2024-12-03 20:12:17.530779,Transfer,142009.97,INR,FAILED,Online
T0000551,A001095,2026-04-13 20:56:00.530779,Interest,67202.52,INR,FAILED,ATM
T0000552,A000325,2026-04-02 00:01:03.530779,Withdrawal,223054.92,INR,SUCCESS,ATM
T0000553,A001417,2024-10-24 21:27:45.530779,Interest,57526.79,INR,PENDING,Branch
T0000554,A001040,2026-05-25 08:33:34.530779,Transfer,162127.83,INR,FAILED,ATM
T0000555,A001134,2026-06-06 18:04:40.530779,Interest,16597.72,INR,SUCCESS,ATM
T0000556,A001283,2025-09-10 15:52:51.530779,Fee,126932.97,INR,SUCCESS,Branch
T0000557,A000367,2024-12-22 12:25:29.530779,Withdrawal,223809.49,INR,FAILED,Branch
T0000558,A000402,2025-10-24 16:49:05.530779,Fee,192299.92,INR,PENDING,Mobile
T0000559,A000926,2024-10-16 21:50:30.530779,Transfer,95174.03,INR,SUCCESS,Online
T0000560,A001014,2026-06-24 16:13:42.530779,Fee,133096.11,INR,FAILED,Mobile
T0000561,A000894,2026-06-20 20:20:58.530779,Fee,124356.8,INR,SUCCESS,Mobile
T0000562,A001182,2025-08-13 18:13:13.530779,Withdrawal,123527.4,INR,PENDING,Online
T0000563,A000652,2026-07-10 18:48:13.530779,Interest,131144.25,INR,FAILED,Mobile
T0000564,A000487,2026-08-19 22:11:31.530779,Transfer,13062.82,INR,FAILED,Online
T0000565,A000800,2026-07-31 12:32:57.530779,Payment,181949.38,INR,FAILED,Branch
